monthly_income,num_active_bnpl_plans,total_bnpl_amount,average_emi,bnpl_income_ratio,Financial_Stress,Emi_delayed
147669,2,30928,15464.0,0.10472069290101511,Low Risk,0
109348,1,9533,9533.0,0.08718037824194315,Low Risk,0
120736,2,28250,14125.0,0.11699078982242248,Low Risk,0
39714,1,11446,11446.0,0.2882107065518457,Risky,1
164962,2,41856,20928.0,0.1268655811641469,Low Risk,0
150797,2,10254,5127.0,0.03399935011969734,Low Risk,0
189277,2,15984,7992.0,0.0422238306820163,Low Risk,0
166756,2,3476,1738.0,0.010422413586317734,Low Risk,0
126573,1,14233,14233.0,0.1124489425074858,Low Risk,0
28092,0,0,0.0,0.0,Low Risk,0
110918,2,11180,5590.0,0.050397591013180906,Low Risk,0
185842,1,14718,14718.0,0.07919630653996405,Low Risk,0
40457,1,9436,9436.0,0.2332352868477643,Risky,1
86667,1,42315,42315.0,0.4882481221226072,Medium Risk,1
77894,1,6081,6081.0,0.07806763036947646,Low Risk,0
76305,1,51162,51162.0,0.6704934145862002,Risky,1
158684,2,21858,10929.0,0.06887272818935747,Low Risk,0
183161,1,19962,19962.0,0.10898608328192137,Low Risk,0
15559,3,16635,5545.0,0.35638537181052765,Medium Risk,1
81249,2,12678,6339.0,0.0780194217774988,Low Risk,0
30261,1,2809,2809.0,0.09282574931429893,Low Risk,0
35372,1,13660,13660.0,0.38618116023973764,Medium Risk,1
113560,2,34312,17156.0,0.1510743219443466,Low Risk,0
15037,2,6260,3130.0,0.20815322205227108,Low Risk,1
189104,3,16236,5412.0,0.02861917251882562,Low Risk,0
144380,3,60028,20009.33,0.13858796232165121,Low Risk,0
49600,2,47895,23947.5,0.4828125,Medium Risk,1
104520,1,13887,13887.0,0.13286452353616532,Low Risk,0
20167,0,0,0.0,0.0,Low Risk,0
15432,1,2555,2555.0,0.16556505961638154,Low Risk,0
84687,2,25764,12882.0,0.1521130752063481,Low Risk,0
111324,1,5443,5443.0,0.04889332039811721,Low Risk,0
65903,2,29166,14583.0,0.22127975964675356,Risky,1
80792,4,38088,9522.0,0.11785820378255273,Low Risk,0
48439,2,22272,11136.0,0.2298973967257788,Risky,1
179329,2,21752,10876.0,0.06064830562820291,Low Risk,0
190746,2,3492,1746.0,0.009153534019061998,Low Risk,0
191443,2,30104,15052.0,0.07862392461463726,Low Risk,0
183369,0,0,0.0,0.0,Low Risk,0
49743,2,30630,15315.0,0.3078825161329232,Medium Risk,1
90117,1,24444,24444.0,0.2712473784080695,Risky,1
37076,2,27710,13855.0,0.3736918761462941,Medium Risk,1
102483,2,32946,16473.0,0.1607388542489974,Low Risk,0
149035,5,97040,19408.0,0.13022444392256852,Low Risk,0
134217,2,21468,10734.0,0.07997496591340889,Low Risk,0
159938,3,45657,15219.0,0.09515562280383649,Low Risk,0
178377,2,30714,15357.0,0.08609293799088448,Low Risk,0
120649,1,8197,8197.0,0.06794088637286674,Low Risk,0
141244,1,8106,8106.0,0.05739004842683583,Low Risk,0
47813,2,13058,6529.0,0.13655282036266286,Low Risk,0
81729,1,8216,8216.0,0.10052735259210317,Low Risk,0
19512,2,27224,13612.0,0.6976219762197622,Risky,1
168738,1,8655,8655.0,0.05129253635814102,Low Risk,0
132907,2,34266,17133.0,0.12890968872971326,Low Risk,0
146708,1,7324,7324.0,0.049922294626059925,Low Risk,0
149847,2,27939,13969.5,0.09322508959138322,Low Risk,0
130400,2,39016,19508.0,0.14960122699386502,Low Risk,0
118627,2,11948,5974.0,0.05035953029242921,Low Risk,0
110707,2,32946,16473.0,0.14879817897693912,Low Risk,0
96678,1,2085,2085.0,0.021566437038416184,Low Risk,0
88309,3,99345,33115.0,0.3749900916101417,Medium Risk,1
158573,1,27876,27876.0,0.17579285250326349,Low Risk,0
127713,3,45384,15128.0,0.11845309404680808,Low Risk,0
148180,0,0,0.0,0.0,Low Risk,0
51382,1,14174,14174.0,0.2758553579074384,Risky,1
90787,1,18183,18183.0,0.2002819786973906,Low Risk,1
38341,1,6611,6611.0,0.1724263842883597,Low Risk,0
160439,0,0,0.0,0.0,Low Risk,0
134967,1,6263,6263.0,0.04640393577689361,Low Risk,0
100820,0,0,0.0,0.0,Low Risk,0
161772,2,34401,17200.5,0.1063255693197834,Low Risk,0
77543,1,19678,19678.0,0.2537688766232929,Risky,1
175390,2,59037,29518.5,0.1683020696732995,Low Risk,0
42610,1,13270,13270.0,0.31142924196198074,Medium Risk,1
80226,0,0,0.0,0.0,Low Risk,0
60167,1,14887,14887.0,0.2474279920886865,Risky,1
174011,2,6722,3361.0,0.019314870898966156,Low Risk,0
82381,0,0,0.0,0.0,Low Risk,0
61710,1,1723,1723.0,0.02792092043428942,Low Risk,0
31766,1,2547,2547.0,0.08018006673802179,Low Risk,0
27780,1,14405,14405.0,0.5185385169186465,Medium Risk,1
63458,2,4730,2365.0,0.03726874468152164,Low Risk,0
71221,1,58636,58636.0,0.8232964996279187,Risky,1
16509,2,19412,9706.0,0.5879217396571567,Medium Risk,1
104493,0,0,0.0,0.0,Low Risk,0
180418,1,24782,24782.0,0.13735880011972199,Low Risk,0
131850,0,0,0.0,0.0,Low Risk,0
172220,1,13286,13286.0,0.0771455115549878,Low Risk,0
46533,1,7701,7701.0,0.1654954548385017,Low Risk,0
123144,0,0,0.0,0.0,Low Risk,0
137402,2,21436,10718.0,0.0780046869768999,Low Risk,0
93467,3,18405,6135.0,0.06563813966426653,Low Risk,0
134119,2,27627,13813.5,0.10299435575869191,Low Risk,0
133499,1,8174,8174.0,0.061228923063094104,Low Risk,0
84778,2,38206,19103.0,0.22532968458798272,Risky,1
35601,0,0,0.0,0.0,Low Risk,0
165188,2,28530,14265.0,0.08635615177857955,Low Risk,0
116013,2,3756,1878.0,0.016187841017816968,Low Risk,0
45782,2,19570,9785.0,0.21373028701236294,Risky,1
126095,1,13930,13930.0,0.11047226297632737,Low Risk,0
195891,3,21816,7272.0,0.03712268557514128,Low Risk,0
112123,2,41226,20613.0,0.18384274412921522,Low Risk,0
139225,1,7714,7714.0,0.055406715747890106,Low Risk,0
180029,1,19832,19832.0,0.11016002977298102,Low Risk,0
136292,2,6272,3136.0,0.023009420949138614,Low Risk,0
105570,2,68080,34040.0,0.3224400871459695,Medium Risk,1
138791,3,31864,10621.33,0.07652751259087405,Low Risk,0
140291,4,35052,8763.0,0.062463023287309946,Low Risk,0
113375,2,71160,35580.0,0.3138257993384785,Medium Risk,1
53314,1,1083,1083.0,0.020313613684960798,Low Risk,0
123880,3,51075,17025.0,0.137431385211495,Low Risk,0
115326,2,49293,24646.5,0.21371156547526143,Risky,1
161903,1,12462,12462.0,0.07697201410721234,Low Risk,0
136026,1,11411,11411.0,0.08388837428138739,Low Risk,0
166197,2,19780,9890.0,0.05950769267796651,Low Risk,0
77451,2,38408,19204.0,0.2479503169746033,Risky,1
60708,2,41451,20725.5,0.34139652105159124,Medium Risk,1
32682,0,0,0.0,0.0,Low Risk,0
117406,3,22716,7572.0,0.0644941485102976,Low Risk,0
181866,1,3894,3894.0,0.021411368810002968,Low Risk,0
74372,2,8834,4417.0,0.05939063088259022,Low Risk,0
54477,0,0,0.0,0.0,Low Risk,0
199935,0,0,0.0,0.0,Low Risk,0
184809,2,41022,20511.0,0.1109848546337029,Low Risk,0
181129,1,19274,19274.0,0.10641034842570765,Low Risk,0
186210,2,17760,8880.0,0.04768809408732077,Low Risk,0
68024,0,0,0.0,0.0,Low Risk,0
155749,1,6230,6230.0,0.040000256823478804,Low Risk,0
190183,2,22743,11371.5,0.05979241046781258,Low Risk,0
170146,2,13302,6651.0,0.03908995803603964,Low Risk,0
146837,1,24900,24900.0,0.1695757881187984,Low Risk,0
191511,2,22366,11183.0,0.05839351264418232,Low Risk,0
112151,2,51669,25834.5,0.23035461119383688,Risky,1
182932,0,0,0.0,0.0,Low Risk,0
27975,2,11300,5650.0,0.20196604110813227,Low Risk,1
89877,2,26134,13067.0,0.1453875852554046,Low Risk,0
92870,1,17225,17225.0,0.1854743189404544,Low Risk,0
96371,2,54368,27184.0,0.28207655830073364,Risky,1
115970,1,2089,2089.0,0.018013279296369752,Low Risk,0
