user_id,age,monthly_income,orders_per_month,avg_order_amount,num_active_bnpl_plans,total_bnpl_amount,average_emi,total_monthly_emi,dti_ratio,bnpl_utilization_ratio,repayment_delay_count,last_payment_delay_days,on_time_repayment_rate,spending_volatility,impulse_purchase_count,risk_label
4197,49,163424,4,19976,4,79904,19976.0,79904.0,0.49,0.49,4,1,0.2,0.28,2,Risky
4198,40,87833,2,5789,0,11578,0.0,0.0,0.0,0.13,2,4,0.6,0.22,2,Medium
4199,34,108476,0,9260,0,0,0.0,0.0,0.0,0.0,0,15,1.0,0.3,2,Risky
4200,57,129560,0,9602,0,0,0.0,0.0,0.0,0.0,0,7,1.0,0.1,4,Low
4201,38,149275,3,8232,1,24696,24696.0,24696.0,0.17,0.17,0,7,1.0,0.38,4,Risky
4202,19,54267,0,12051,0,0,0.0,0.0,0.0,0.0,0,28,1.0,0.31,1,Risky
4203,54,52941,2,18302,1,36604,36604.0,36604.0,0.69,0.69,2,10,0.6,0.11,4,Risky
4204,23,97809,2,16182,2,32364,16182.0,32364.0,0.33,0.33,0,12,1.0,0.2,2,Medium
4205,35,40368,3,5835,1,17505,17505.0,17505.0,0.43,0.43,1,14,0.8,0.36,2,Risky
4206,47,92186,1,4343,1,4343,4343.0,4343.0,0.05,0.05,3,3,0.4,0.34,3,Risky
4207,39,45984,2,19870,1,39740,39740.0,39740.0,0.86,0.86,0,22,1.0,0.28,1,Risky
4208,50,188013,5,11769,5,58845,11769.0,58845.0,0.31,0.31,0,7,1.0,0.49,2,Risky
4209,47,198755,2,17656,2,35312,17656.0,35312.0,0.18,0.18,2,15,0.6,0.07,2,Medium
4210,34,15801,1,1819,1,1819,1819.0,1819.0,0.12,0.12,1,15,0.8,0.24,2,Medium
4211,49,121538,0,3615,0,0,0.0,0.0,0.0,0.0,0,23,1.0,0.31,2,Risky
4212,59,127201,2,14148,2,28296,14148.0,28296.0,0.22,0.22,0,20,1.0,0.5,4,Risky
4213,31,62965,0,7069,0,0,0.0,0.0,0.0,0.0,2,9,0.6,0.27,0,Medium
4214,27,100269,3,6640,0,19920,0.0,0.0,0.0,0.2,0,1,1.0,0.22,2,Medium
4215,53,156041,0,4984,0,0,0.0,0.0,0.0,0.0,0,17,1.0,0.46,1,Risky
4216,51,50969,4,8701,2,34804,17402.0,34804.0,0.68,0.68,0,20,1.0,0.25,3,Risky
4217,26,178521,2,4039,2,8078,4039.0,8078.0,0.05,0.05,5,15,0.0,0.47,3,Risky
4218,59,106679,0,11874,0,0,0.0,0.0,0.0,0.0,0,3,1.0,0.38,2,Risky
4219,45,171777,3,17986,3,53958,17986.0,53958.0,0.31,0.31,0,29,1.0,0.08,2,Medium
4220,28,43363,1,16071,1,16071,16071.0,16071.0,0.37,0.37,0,19,1.0,0.08,3,Medium
4221,31,176792,5,13129,0,65645,0.0,0.0,0.0,0.37,5,18,0.0,0.16,1,Risky
4222,56,156044,1,15121,1,15121,15121.0,15121.0,0.1,0.1,0,24,1.0,0.03,4,Low
4223,36,48351,1,13654,1,13654,13654.0,13654.0,0.28,0.28,1,7,0.8,0.27,2,Medium
4224,32,126023,2,9447,1,18894,18894.0,18894.0,0.15,0.15,0,19,1.0,0.43,3,Risky
4225,45,182217,1,3487,0,3487,0.0,0.0,0.0,0.02,1,22,0.8,0.2,3,Medium
4226,41,102948,2,2358,2,4716,2358.0,4716.0,0.05,0.05,1,7,0.8,0.32,3,Risky
4227,25,71235,2,18073,0,36146,0.0,0.0,0.0,0.51,0,13,1.0,0.49,3,Risky
4228,26,29855,2,9499,1,18998,18998.0,18998.0,0.64,0.64,0,15,1.0,0.1,0,Risky
4229,50,182241,2,7131,2,14262,7131.0,14262.0,0.08,0.08,0,5,1.0,0.18,0,Medium
4230,50,192476,2,4166,0,8332,0.0,0.0,0.0,0.04,0,17,1.0,0.01,1,Low
4231,36,165641,9,1825,3,16425,5475.0,16425.0,0.1,0.1,1,7,0.8,0.12,0,Medium
4232,20,140074,2,2191,2,4382,2191.0,4382.0,0.03,0.03,0,18,1.0,0.39,1,Risky
4233,27,69437,1,11326,1,11326,11326.0,11326.0,0.16,0.16,1,29,0.8,0.33,3,Risky
4234,57,194578,3,15707,1,47121,47121.0,47121.0,0.24,0.24,0,3,1.0,0.39,4,Risky
4235,59,171810,0,7785,0,0,0.0,0.0,0.0,0.0,0,3,1.0,0.21,4,Medium
4236,18,152844,3,7813,3,23439,7813.0,23439.0,0.15,0.15,0,6,1.0,0.37,3,Risky
4237,46,105410,2,17917,2,35834,17917.0,35834.0,0.34,0.34,0,7,1.0,0.3,1,Medium
4238,51,34731,1,12059,1,12059,12059.0,12059.0,0.35,0.35,0,8,1.0,0.16,7,Medium
4239,30,156203,2,2207,2,4414,2207.0,4414.0,0.03,0.03,0,0,1.0,0.21,1,Medium
4240,18,81324,3,11968,1,35904,35904.0,35904.0,0.44,0.44,0,16,1.0,0.27,1,Medium
4241,51,96720,1,2237,1,2237,2237.0,2237.0,0.02,0.02,2,27,0.6,0.48,2,Risky
4242,46,111433,1,5943,1,5943,5943.0,5943.0,0.05,0.05,2,29,0.6,0.47,0,Risky
4243,30,17889,3,11292,1,33876,33876.0,33876.0,1.89,1.89,2,6,0.6,0.49,2,Risky
4244,46,24569,1,16030,1,16030,16030.0,16030.0,0.65,0.65,5,19,0.0,0.01,1,Risky
4245,56,102193,1,16465,1,16465,16465.0,16465.0,0.16,0.16,3,9,0.4,0.36,0,Risky
4246,41,100192,2,14942,2,29884,14942.0,29884.0,0.3,0.3,0,23,1.0,0.45,1,Risky
4247,43,102154,4,1459,1,5836,5836.0,5836.0,0.06,0.06,0,20,1.0,0.37,2,Risky
4248,34,123073,5,9841,2,49205,24602.5,49205.0,0.4,0.4,0,0,1.0,0.21,2,Medium
4249,24,22612,0,13769,0,0,0.0,0.0,0.0,0.0,0,17,1.0,0.36,1,Risky
4250,30,66644,2,17503,2,35006,17503.0,35006.0,0.53,0.53,4,25,0.2,0.22,1,Risky
4251,22,47069,1,11447,0,11447,0.0,0.0,0.0,0.24,0,13,1.0,0.36,3,Risky
4252,43,96741,5,9509,4,47545,11886.25,47545.0,0.49,0.49,1,18,0.8,0.39,1,Risky
4253,20,173403,3,17134,3,51402,17134.0,51402.0,0.3,0.3,0,17,1.0,0.42,0,Risky
4254,24,70897,4,17201,0,68804,0.0,0.0,0.0,0.97,4,24,0.2,0.36,1,Risky
4255,56,160006,3,9585,0,28755,0.0,0.0,0.0,0.18,1,12,0.8,0.08,1,Medium
4256,18,156167,8,19936,2,159488,79744.0,159488.0,1.02,1.02,0,6,1.0,0.47,4,Risky
4257,34,117544,2,14258,1,28516,28516.0,28516.0,0.24,0.24,0,1,1.0,0.11,2,Low
4258,42,33706,3,4228,1,12684,12684.0,12684.0,0.38,0.38,2,6,0.6,0.18,1,Medium
4259,20,189588,2,17460,2,34920,17460.0,34920.0,0.18,0.18,3,27,0.4,0.21,2,Risky
4260,32,118602,6,4410,2,26460,13230.0,26460.0,0.22,0.22,2,27,0.6,0.36,0,Risky
4261,46,49629,2,1408,0,2816,0.0,0.0,0.0,0.06,1,9,0.8,0.35,2,Risky
4262,49,192982,2,15729,2,31458,15729.0,31458.0,0.16,0.16,0,16,1.0,0.48,0,Risky
4263,43,139746,1,19651,1,19651,19651.0,19651.0,0.14,0.14,0,29,1.0,0.09,0,Low
4264,33,35431,3,6773,2,20319,10159.5,20319.0,0.57,0.57,3,29,0.4,0.23,1,Risky
4265,42,55088,2,4997,2,9994,4997.0,9994.0,0.18,0.18,0,20,1.0,0.1,4,Low
4266,45,190207,2,8307,2,16614,8307.0,16614.0,0.09,0.09,0,4,1.0,0.34,1,Risky
4267,26,184087,3,10179,3,30537,10179.0,30537.0,0.17,0.17,0,8,1.0,0.11,1,Low
4268,18,46385,3,6617,0,19851,0.0,0.0,0.0,0.43,1,3,0.8,0.43,2,Risky
4269,46,85199,3,3701,0,11103,0.0,0.0,0.0,0.13,1,19,0.8,0.49,2,Risky
4270,39,53677,1,4907,1,4907,4907.0,4907.0,0.09,0.09,0,21,1.0,0.16,1,Medium
4271,33,133104,3,14841,2,44523,22261.5,44523.0,0.33,0.33,0,14,1.0,0.37,3,Risky
4272,58,27818,6,18059,3,108354,36118.0,108354.0,3.9,3.9,0,13,1.0,0.27,2,Risky
4273,58,78001,3,14407,2,43221,21610.5,43221.0,0.55,0.55,1,26,0.8,0.18,1,Risky
4274,24,170049,1,16323,1,16323,16323.0,16323.0,0.1,0.1,5,17,0.0,0.1,3,Risky
4275,31,64832,1,7816,1,7816,7816.0,7816.0,0.12,0.12,0,29,1.0,0.36,4,Risky
4276,46,55931,2,17925,2,35850,17925.0,35850.0,0.64,0.64,0,9,1.0,0.08,2,Risky
4277,36,98990,1,17548,1,17548,17548.0,17548.0,0.18,0.18,1,15,0.8,0.14,2,Medium
4278,36,87204,1,18368,1,18368,18368.0,18368.0,0.21,0.21,0,21,1.0,0.46,1,Risky
4279,19,60784,0,1617,0,0,0.0,0.0,0.0,0.0,0,22,1.0,0.25,1,Medium
4280,58,121305,1,13105,1,13105,13105.0,13105.0,0.11,0.11,0,19,1.0,0.43,3,Risky
4281,32,24921,3,6639,3,19917,6639.0,19917.0,0.8,0.8,1,9,0.8,0.38,2,Risky
4282,20,49959,2,12616,1,25232,25232.0,25232.0,0.51,0.51,0,8,1.0,0.19,3,Risky
4283,28,47328,3,1000,3,3000,1000.0,3000.0,0.06,0.06,5,15,0.0,0.11,1,Risky
4284,47,154931,3,13605,2,40815,20407.5,40815.0,0.26,0.26,0,4,1.0,0.05,2,Low
4285,57,104506,2,15958,1,31916,31916.0,31916.0,0.31,0.31,0,29,1.0,0.48,4,Risky
4286,35,89408,1,15844,0,15844,0.0,0.0,0.0,0.18,0,18,1.0,0.16,0,Medium
4287,19,138852,1,11701,1,11701,11701.0,11701.0,0.08,0.08,1,24,0.8,0.34,0,Risky
4288,49,41708,2,15970,2,31940,15970.0,31940.0,0.77,0.77,2,0,0.6,0.37,1,Risky
4289,25,33847,0,4079,0,0,0.0,0.0,0.0,0.0,0,23,1.0,0.1,2,Low
4290,39,70989,2,17766,2,35532,17766.0,35532.0,0.5,0.5,0,0,1.0,0.35,5,Risky
4291,23,140383,3,11878,1,35634,35634.0,35634.0,0.25,0.25,0,25,1.0,0.0,2,Low
4292,29,19922,3,18311,3,54933,18311.0,54933.0,2.76,2.76,0,23,1.0,0.21,1,Risky
4293,57,67335,5,17944,2,89720,44860.0,89720.0,1.33,1.33,1,4,0.8,0.18,3,Risky
4294,53,141913,2,2189,0,4378,0.0,0.0,0.0,0.03,1,6,0.8,0.47,3,Risky
4295,32,159613,2,18281,0,36562,0.0,0.0,0.0,0.23,0,23,1.0,0.49,2,Risky
4296,45,34551,1,15974,0,15974,0.0,0.0,0.0,0.46,4,14,0.2,0.14,1,Risky
4297,35,165453,1,15216,1,15216,15216.0,15216.0,0.09,0.09,1,10,0.8,0.31,3,Risky
4298,19,128319,0,15125,0,0,0.0,0.0,0.0,0.0,0,11,1.0,0.37,3,Risky
4299,30,70673,3,3368,2,10104,5052.0,10104.0,0.14,0.14,0,16,1.0,0.1,0,Low
4300,32,116531,5,5953,1,29765,29765.0,29765.0,0.26,0.26,0,16,1.0,0.34,0,Risky
4301,37,37948,0,12237,0,0,0.0,0.0,0.0,0.0,0,22,1.0,0.13,1,Low
4302,46,107264,4,5380,1,21520,21520.0,21520.0,0.2,0.2,0,16,1.0,0.08,2,Low
4303,59,74072,3,19782,0,59346,0.0,0.0,0.0,0.8,1,3,0.8,0.43,3,Risky
4304,46,82560,1,13953,1,13953,13953.0,13953.0,0.17,0.17,0,30,1.0,0.25,2,Medium
4305,20,148558,0,3588,0,0,0.0,0.0,0.0,0.0,0,21,1.0,0.15,5,Low
4306,36,81691,5,15815,2,79075,39537.5,79075.0,0.97,0.97,2,1,0.6,0.2,0,Risky
4307,20,156154,4,7356,2,29424,14712.0,29424.0,0.19,0.19,2,9,0.6,0.21,2,Medium
4308,31,117781,2,10121,1,20242,20242.0,20242.0,0.17,0.17,3,4,0.4,0.39,3,Risky
4309,57,99105,3,15695,1,47085,47085.0,47085.0,0.48,0.48,4,9,0.2,0.44,0,Risky
4310,21,22086,2,2403,2,4806,2403.0,4806.0,0.22,0.22,0,9,1.0,0.24,1,Medium
4311,28,142818,3,9391,3,28173,9391.0,28173.0,0.2,0.2,0,26,1.0,0.16,3,Medium
4312,48,82853,2,3285,2,6570,3285.0,6570.0,0.08,0.08,2,10,0.6,0.36,2,Risky
4313,49,116925,2,9862,2,19724,9862.0,19724.0,0.17,0.17,3,30,0.4,0.45,3,Risky
4314,44,85027,3,2728,1,8184,8184.0,8184.0,0.1,0.1,0,9,1.0,0.06,3,Low
4315,47,30916,2,12430,2,24860,12430.0,24860.0,0.8,0.8,0,10,1.0,0.4,2,Risky
4316,19,30248,1,2249,1,2249,2249.0,2249.0,0.07,0.07,0,5,1.0,0.28,2,Medium
4317,26,39226,2,1878,2,3756,1878.0,3756.0,0.1,0.1,1,20,0.8,0.43,2,Risky
4318,45,171097,1,12543,1,12543,12543.0,12543.0,0.07,0.07,1,9,0.8,0.26,2,Medium
4319,48,63380,1,19907,1,19907,19907.0,19907.0,0.31,0.31,1,7,0.8,0.43,0,Risky
4320,51,22848,1,17881,1,17881,17881.0,17881.0,0.78,0.78,0,10,1.0,0.28,1,Risky
4321,32,29274,2,17092,2,34184,17092.0,34184.0,1.17,1.17,0,19,1.0,0.07,1,Risky
4322,42,69545,2,8702,2,17404,8702.0,17404.0,0.25,0.25,0,23,1.0,0.0,3,Low
4323,53,111494,1,8578,1,8578,8578.0,8578.0,0.08,0.08,0,26,1.0,0.31,3,Risky
4324,25,130981,2,11668,2,23336,11668.0,23336.0,0.18,0.18,5,18,0.0,0.3,2,Risky
4325,26,181305,3,17922,2,53766,26883.0,53766.0,0.3,0.3,0,6,1.0,0.11,4,Low
4326,54,31304,3,13232,2,39696,19848.0,39696.0,1.27,1.27,0,27,1.0,0.43,1,Risky
4327,56,26294,0,10092,0,0,0.0,0.0,0.0,0.0,1,20,0.8,0.43,1,Risky
4328,49,41425,2,2466,2,4932,2466.0,4932.0,0.12,0.12,0,11,1.0,0.4,1,Risky
4329,34,125777,0,12207,0,0,0.0,0.0,0.0,0.0,3,20,0.4,0.47,2,Risky
4330,52,155497,2,8714,0,17428,0.0,0.0,0.0,0.11,0,5,1.0,0.25,1,Medium
4331,54,106549,1,19117,1,19117,19117.0,19117.0,0.18,0.18,2,30,0.6,0.35,3,Risky
4332,36,108464,1,1490,1,1490,1490.0,1490.0,0.01,0.01,2,11,0.6,0.45,7,Risky
4333,46,191062,2,19093,2,38186,19093.0,38186.0,0.2,0.2,0,4,1.0,0.23,2,Medium
4334,24,121748,0,19302,0,0,0.0,0.0,0.0,0.0,0,12,1.0,0.31,1,Risky
4335,45,83295,1,11226,1,11226,11226.0,11226.0,0.13,0.13,0,16,1.0,0.26,0,Medium
4336,26,31091,3,9166,1,27498,27498.0,27498.0,0.88,0.88,0,30,1.0,0.49,1,Risky
4337,45,134943,2,11903,2,23806,11903.0,23806.0,0.18,0.18,0,8,1.0,0.22,2,Medium
4338,23,146074,3,10678,3,32034,10678.0,32034.0,0.22,0.22,3,26,0.4,0.16,3,Risky
4339,46,65411,2,15885,2,31770,15885.0,31770.0,0.49,0.49,0,19,1.0,0.31,1,Risky
4340,34,187030,3,7099,1,21297,21297.0,21297.0,0.11,0.11,0,20,1.0,0.14,3,Low
4341,33,110696,1,17581,1,17581,17581.0,17581.0,0.16,0.16,0,16,1.0,0.43,2,Risky
4342,40,166779,0,11159,0,0,0.0,0.0,0.0,0.0,1,18,0.8,0.45,1,Risky
4343,48,161320,2,14810,0,29620,0.0,0.0,0.0,0.18,3,18,0.4,0.17,5,Risky
4344,20,86309,2,10726,1,21452,21452.0,21452.0,0.25,0.25,0,7,1.0,0.18,0,Medium
4345,38,197792,2,19097,2,38194,19097.0,38194.0,0.19,0.19,0,26,1.0,0.04,1,Low
4346,43,161109,2,10540,2,21080,10540.0,21080.0,0.13,0.13,0,7,1.0,0.13,3,Low
4347,53,82421,3,9102,2,27306,13653.0,27306.0,0.33,0.33,0,24,1.0,0.03,3,Medium
4348,59,55612,3,13754,3,41262,13754.0,41262.0,0.74,0.74,0,29,1.0,0.38,1,Risky
4349,54,28450,3,4844,3,14532,4844.0,14532.0,0.51,0.51,0,25,1.0,0.09,3,Risky
4350,39,24491,2,1595,0,3190,0.0,0.0,0.0,0.13,2,14,0.6,0.04,2,Medium
4351,59,132026,2,9330,1,18660,18660.0,18660.0,0.14,0.14,0,6,1.0,0.08,2,Low
4352,29,89804,2,18398,0,36796,0.0,0.0,0.0,0.41,3,5,0.4,0.19,1,Risky
4353,59,108293,1,1241,1,1241,1241.0,1241.0,0.01,0.01,0,29,1.0,0.21,1,Medium
4354,30,134498,2,19747,2,39494,19747.0,39494.0,0.29,0.29,2,15,0.6,0.45,3,Risky
4355,28,152863,1,16002,1,16002,16002.0,16002.0,0.1,0.1,3,7,0.4,0.14,2,Risky
4356,33,120475,2,18116,2,36232,18116.0,36232.0,0.3,0.3,5,2,0.0,0.36,6,Risky
4357,25,43314,1,1134,1,1134,1134.0,1134.0,0.03,0.03,2,30,0.6,0.45,1,Risky
4358,57,66883,4,3626,2,14504,7252.0,14504.0,0.22,0.22,0,30,1.0,0.43,4,Risky
4359,57,102086,3,11316,1,33948,33948.0,33948.0,0.33,0.33,0,9,1.0,0.1,0,Medium
4360,19,116291,5,8179,2,40895,20447.5,40895.0,0.35,0.35,1,25,0.8,0.14,1,Medium
4361,47,24967,2,2510,2,5020,2510.0,5020.0,0.2,0.2,2,9,0.6,0.03,3,Medium
4362,47,58220,4,14045,4,56180,14045.0,56180.0,0.96,0.96,0,23,1.0,0.24,4,Risky
4363,29,151019,3,7907,1,23721,23721.0,23721.0,0.16,0.16,3,18,0.4,0.2,1,Risky
4364,27,185491,2,5512,2,11024,5512.0,11024.0,0.06,0.06,1,28,0.8,0.27,3,Medium
4365,28,71131,0,5302,0,0,0.0,0.0,0.0,0.0,0,1,1.0,0.23,0,Medium
4366,32,43876,1,19027,1,19027,19027.0,19027.0,0.43,0.43,0,8,1.0,0.37,3,Risky
4367,33,116448,0,11960,0,0,0.0,0.0,0.0,0.0,0,0,1.0,0.33,2,Risky
4368,34,166043,0,5406,0,0,0.0,0.0,0.0,0.0,0,9,1.0,0.21,2,Medium
4369,43,64228,5,10591,2,52955,26477.5,52955.0,0.82,0.82,1,25,0.8,0.02,2,Risky
4370,19,89495,2,10742,1,21484,21484.0,21484.0,0.24,0.24,0,17,1.0,0.17,3,Medium
4371,29,43261,5,4411,4,22055,5513.75,22055.0,0.51,0.51,0,22,1.0,0.16,1,Risky
4372,43,121601,0,17466,0,0,0.0,0.0,0.0,0.0,1,0,0.8,0.04,1,Medium
4373,40,76260,1,6696,1,6696,6696.0,6696.0,0.09,0.09,2,11,0.6,0.15,2,Medium
4374,35,149418,3,14763,1,44289,44289.0,44289.0,0.3,0.3,0,4,1.0,0.49,3,Risky
4375,49,71176,0,12112,0,0,0.0,0.0,0.0,0.0,0,27,1.0,0.41,2,Risky
4376,55,67300,2,11475,2,22950,11475.0,22950.0,0.34,0.34,3,24,0.4,0.4,3,Risky
4377,20,157412,3,19824,1,59472,59472.0,59472.0,0.38,0.38,0,24,1.0,0.42,3,Risky
4378,55,48012,3,6760,2,20280,10140.0,20280.0,0.42,0.42,0,10,1.0,0.43,1,Risky
4379,20,181465,3,19166,3,57498,19166.0,57498.0,0.32,0.32,2,19,0.6,0.16,2,Medium
4380,47,117153,3,15365,2,46095,23047.5,46095.0,0.39,0.39,0,25,1.0,0.16,1,Medium
4381,18,171629,0,14894,0,0,0.0,0.0,0.0,0.0,0,13,1.0,0.17,2,Medium
4382,47,88273,1,7426,1,7426,7426.0,7426.0,0.08,0.08,0,14,1.0,0.41,2,Risky
4383,49,127328,1,17088,1,17088,17088.0,17088.0,0.13,0.13,0,1,1.0,0.4,1,Risky
4384,45,125304,0,13525,0,0,0.0,0.0,0.0,0.0,1,24,0.8,0.01,2,Medium
4385,38,121637,2,8906,2,17812,8906.0,17812.0,0.15,0.15,0,26,1.0,0.47,1,Risky
4386,30,163348,3,9922,1,29766,29766.0,29766.0,0.18,0.18,0,3,1.0,0.14,2,Low
4387,44,69639,1,15282,1,15282,15282.0,15282.0,0.22,0.22,2,18,0.6,0.31,3,Risky
4388,53,136939,2,18744,0,37488,0.0,0.0,0.0,0.27,1,12,0.8,0.32,0,Risky
4389,24,22310,0,3078,0,0,0.0,0.0,0.0,0.0,1,18,0.8,0.06,1,Medium
4390,39,181239,3,18361,2,55083,27541.5,55083.0,0.3,0.3,0,12,1.0,0.35,1,Risky
4391,27,117944,2,8793,1,17586,17586.0,17586.0,0.15,0.15,0,22,1.0,0.27,1,Medium
4392,56,156463,1,2637,1,2637,2637.0,2637.0,0.02,0.02,0,11,1.0,0.31,4,Risky
4393,32,137013,3,14916,3,44748,14916.0,44748.0,0.33,0.33,0,1,1.0,0.22,2,Medium
4394,32,196693,1,11173,1,11173,11173.0,11173.0,0.06,0.06,0,4,1.0,0.4,4,Risky
4395,21,156964,2,5004,2,10008,5004.0,10008.0,0.06,0.06,1,17,0.8,0.32,0,Risky
4396,49,91733,2,17966,2,35932,17966.0,35932.0,0.39,0.39,2,22,0.6,0.1,1,Medium
4397,40,182214,1,16701,1,16701,16701.0,16701.0,0.09,0.09,0,22,1.0,0.38,2,Risky
4398,23,191751,3,11168,0,33504,0.0,0.0,0.0,0.17,0,18,1.0,0.25,1,Medium
4399,41,187687,0,9475,0,0,0.0,0.0,0.0,0.0,0,2,1.0,0.02,2,Low
4400,37,193625,2,3398,1,6796,6796.0,6796.0,0.04,0.04,0,23,1.0,0.2,1,Medium
4401,54,124264,2,2238,0,4476,0.0,0.0,0.0,0.04,0,22,1.0,0.2,2,Medium
4402,37,94071,3,4466,2,13398,6699.0,13398.0,0.14,0.14,0,3,1.0,0.4,1,Risky
4403,29,187074,1,6363,1,6363,6363.0,6363.0,0.03,0.03,2,17,0.6,0.12,3,Medium
4404,50,137611,2,4166,1,8332,8332.0,8332.0,0.06,0.06,0,11,1.0,0.23,2,Medium
4405,45,85658,1,1779,1,1779,1779.0,1779.0,0.02,0.02,0,28,1.0,0.03,3,Low
4406,25,24852,4,3134,0,12536,0.0,0.0,0.0,0.5,3,2,0.4,0.44,1,Risky
4407,18,20387,2,19620,0,39240,0.0,0.0,0.0,1.92,0,26,1.0,0.22,0,Medium
4408,54,142571,3,19023,3,57069,19023.0,57069.0,0.4,0.4,3,10,0.4,0.43,5,Risky
4409,39,112295,1,9611,0,9611,0.0,0.0,0.0,0.09,0,13,1.0,0.34,6,Risky
4410,23,145381,1,15583,1,15583,15583.0,15583.0,0.11,0.11,0,26,1.0,0.16,2,Medium
4411,38,54994,5,5955,2,29775,14887.5,29775.0,0.54,0.54,0,30,1.0,0.36,1,Risky
4412,49,131912,2,9398,2,18796,9398.0,18796.0,0.14,0.14,1,2,0.8,0.23,0,Medium
4413,52,179797,2,8249,2,16498,8249.0,16498.0,0.09,0.09,0,4,1.0,0.17,3,Medium
4414,32,146632,1,13062,1,13062,13062.0,13062.0,0.09,0.09,0,28,1.0,0.33,3,Risky
4415,22,139210,2,4796,0,9592,0.0,0.0,0.0,0.07,0,6,1.0,0.39,2,Risky
4416,23,71565,2,19918,2,39836,19918.0,39836.0,0.56,0.56,0,19,1.0,0.34,2,Risky
4417,42,16312,1,19564,1,19564,19564.0,19564.0,1.2,1.2,0,16,1.0,0.23,0,Risky
4418,57,164277,3,16312,2,48936,24468.0,48936.0,0.3,0.3,1,18,0.8,0.13,1,Medium
4419,46,140882,1,14207,1,14207,14207.0,14207.0,0.1,0.1,0,2,1.0,0.41,2,Risky
4420,24,157667,3,2446,3,7338,2446.0,7338.0,0.05,0.05,0,0,1.0,0.17,5,Medium
4421,57,102566,1,1951,1,1951,1951.0,1951.0,0.02,0.02,0,7,1.0,0.31,1,Risky
4422,30,36329,2,2717,2,5434,2717.0,5434.0,0.15,0.15,0,19,1.0,0.06,1,Low
4423,55,83187,0,6913,0,0,0.0,0.0,0.0,0.0,1,4,0.8,0.37,2,Risky
4424,35,90542,2,12390,0,24780,0.0,0.0,0.0,0.27,0,2,1.0,0.48,0,Risky
4425,19,123237,4,16477,1,65908,65908.0,65908.0,0.53,0.53,0,19,1.0,0.22,4,Risky
4426,25,129476,0,18980,0,0,0.0,0.0,0.0,0.0,3,16,0.4,0.27,1,Risky
4427,28,50645,1,7594,1,7594,7594.0,7594.0,0.15,0.15,0,12,1.0,0.45,2,Risky
4428,50,102502,3,12925,0,38775,0.0,0.0,0.0,0.38,2,12,0.6,0.4,5,Risky
4429,55,102310,1,10098,1,10098,10098.0,10098.0,0.1,0.1,0,3,1.0,0.48,1,Risky
4430,44,84619,4,12942,4,51768,12942.0,51768.0,0.61,0.61,0,17,1.0,0.13,0,Risky
4431,37,48513,0,15012,0,0,0.0,0.0,0.0,0.0,0,25,1.0,0.23,2,Medium
4432,29,23749,2,13250,2,26500,13250.0,26500.0,1.12,1.12,0,29,1.0,0.23,1,Risky
4433,48,176855,2,16408,2,32816,16408.0,32816.0,0.19,0.19,1,5,0.8,0.24,1,Medium
4434,44,75645,1,11346,1,11346,11346.0,11346.0,0.15,0.15,5,1,0.0,0.46,3,Risky
4435,49,68175,1,15428,1,15428,15428.0,15428.0,0.23,0.23,0,14,1.0,0.1,2,Low
4436,27,163395,4,6755,2,27020,13510.0,27020.0,0.17,0.17,0,24,1.0,0.45,3,Risky
4437,20,65762,3,14116,2,42348,21174.0,42348.0,0.64,0.64,0,1,1.0,0.29,2,Risky
4438,44,79222,4,7283,1,29132,29132.0,29132.0,0.37,0.37,0,19,1.0,0.27,1,Medium
4439,52,180565,1,17268,1,17268,17268.0,17268.0,0.1,0.1,1,28,0.8,0.21,1,Medium
4440,48,27213,3,2337,3,7011,2337.0,7011.0,0.26,0.26,0,19,1.0,0.27,1,Medium
4441,32,112367,2,11687,2,23374,11687.0,23374.0,0.21,0.21,0,15,1.0,0.4,4,Risky
4442,33,193002,1,7826,1,7826,7826.0,7826.0,0.04,0.04,0,27,1.0,0.25,3,Medium
4443,30,173785,2,6667,2,13334,6667.0,13334.0,0.08,0.08,0,10,1.0,0.39,0,Risky
4444,52,122157,0,13929,0,0,0.0,0.0,0.0,0.0,0,16,1.0,0.21,1,Medium
4445,28,47583,2,17214,1,34428,34428.0,34428.0,0.72,0.72,0,28,1.0,0.09,1,Risky
4446,38,143792,3,9764,1,29292,29292.0,29292.0,0.2,0.2,1,26,0.8,0.21,1,Medium
4447,28,94944,2,9013,2,18026,9013.0,18026.0,0.19,0.19,0,22,1.0,0.36,3,Risky
4448,47,37369,3,4044,3,12132,4044.0,12132.0,0.32,0.32,0,0,1.0,0.43,0,Risky
4449,52,194000,0,6018,0,0,0.0,0.0,0.0,0.0,0,12,1.0,0.39,2,Risky
4450,39,130844,3,19617,0,58851,0.0,0.0,0.0,0.45,1,7,0.8,0.19,0,Medium
4451,55,34510,2,8467,1,16934,16934.0,16934.0,0.49,0.49,0,2,1.0,0.29,4,Medium
4452,48,27120,2,11006,1,22012,22012.0,22012.0,0.81,0.81,0,13,1.0,0.18,2,Risky
4453,31,114847,3,5041,1,15123,15123.0,15123.0,0.13,0.13,1,23,0.8,0.35,1,Risky
4454,41,113575,1,2889,1,2889,2889.0,2889.0,0.03,0.03,0,23,1.0,0.22,0,Medium
4455,49,144269,6,11091,2,66546,33273.0,66546.0,0.46,0.46,4,25,0.2,0.38,4,Risky
4456,53,20295,0,14515,0,0,0.0,0.0,0.0,0.0,4,27,0.2,0.01,5,Risky
